id,character,dialog,next_event_id,next_event,name,chapter
648,LIRIA,NAME! It's on top of us!,649,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 27,INT. CATACUMBAS DEL CASTILLO - ATARDECER
649,LIRIA,Get ready!,,END,INT. CATACUMBAS DEL CASTILLO - ATARDECER 28,INT. CATACUMBAS DEL CASTILLO - ATARDECER
650,LIRIA,Alright. We've reached a new door...,651,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 1,INT. PRISIÓN DEL CASTILLO - ATARDECER
651,LIRIA,"...And this one's locked too, for a change.",652,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 2,INT. PRISIÓN DEL CASTILLO - ATARDECER
652,LIRIA,Although... It has an opening at the top.,653,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 3,INT. PRISIÓN DEL CASTILLO - ATARDECER
653,LIRIA,We can look through!,654,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 4,INT. PRISIÓN DEL CASTILLO - ATARDECER
654,LIRIA,Uh... Let's see...,655,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 5,INT. PRISIÓN DEL CASTILLO - ATARDECER
655,LIRIA,Looks like it leads to...,656,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 6,INT. PRISIÓN DEL CASTILLO - ATARDECER
656,LIRIA,The castle prison?,657,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 7,INT. PRISIÓN DEL CASTILLO - ATARDECER
657,LIRIA,Ugh... This gives me the creeps...,658,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 8,INT. PRISIÓN DEL CASTILLO - ATARDECER
658,JUGADOR,Let's open it with a key.,659,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 9,INT. PRISIÓN DEL CASTILLO - ATARDECER
659,LIRIA,"""As you wish, Your Majesty""",660,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 10,INT. PRISIÓN DEL CASTILLO - ATARDECER
660,LIRIA,"There, one down!",661,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 11,INT. PRISIÓN DEL CASTILLO - ATARDECER
661,LIRIA,I wish everything were as simple as this...,662,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 12,INT. PRISIÓN DEL CASTILLO - ATARDECER
662,LIRIA,"Come on, let's see if we can find something interesting.",700,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 13,INT. PRISIÓN DEL CASTILLO - ATARDECER
663,JUGADOR,Let's open it with a key.,664,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 14,INT. PRISIÓN DEL CASTILLO - ATARDECER
664,LIRIA,fasfafas,665,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 15,INT. PRISIÓN DEL CASTILLO - ATARDECER
665,LIRIA,Mmm... Yeah...,666,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 16,INT. PRISIÓN DEL CASTILLO - ATARDECER
666,LIRIA,...,667,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 17,INT. PRISIÓN DEL CASTILLO - ATARDECER
667,LIRIA,And what do you want us to do?!,668,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 18,INT. PRISIÓN DEL CASTILLO - ATARDECER
668,LIRIA,Paint it?!,669,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 19,INT. PRISIÓN DEL CASTILLO - ATARDECER
669,LIRIA,...,670,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 20,INT. PRISIÓN DEL CASTILLO - ATARDECER
670,LIRIA,Agh...,671,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 21,INT. PRISIÓN DEL CASTILLO - ATARDECER
671,LIRIA,"Sorry, I went a bit too far...",672,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 22,INT. PRISIÓN DEL CASTILLO - ATARDECER
672,LIRIA,We've been wandering around this castle for so long that I'm kind of losing it.,673,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 23,INT. PRISIÓN DEL CASTILLO - ATARDECER
673,LIRIA,But if we want a key for this door...,674,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 24,INT. PRISIÓN DEL CASTILLO - ATARDECER
674,LIRIA,I'm afraid we'll still have to take a few more laps.,,END,INT. PRISIÓN DEL CASTILLO - ATARDECER 25,INT. PRISIÓN DEL CASTILLO - ATARDECER
675,JUGADOR,Time to use brute force.,676,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 26,INT. PRISIÓN DEL CASTILLO - ATARDECER
676,LIRIA,But... Let's see...,677,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 27,INT. PRISIÓN DEL CASTILLO - ATARDECER
677,LIRIA,Have you seen that door?!,678,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 28,INT. PRISIÓN DEL CASTILLO - ATARDECER
678,LIRIA,It's a wrought-iron gate...,679,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 29,INT. PRISIÓN DEL CASTILLO - ATARDECER
679,LIRIA,You'd almost take less time knocking the wall down.,680,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 30,INT. PRISIÓN DEL CASTILLO - ATARDECER
680,LIRIA,Anyway... What can I tell you.,681,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 31,INT. PRISIÓN DEL CASTILLO - ATARDECER
681,LIRIA,Go ahead... And let me know if you want us to look for a more... diligent solution.,,END,INT. PRISIÓN DEL CASTILLO - ATARDECER 32,INT. PRISIÓN DEL CASTILLO - ATARDECER
682,JUGADOR,We can pick the lock.,683,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 33,INT. PRISIÓN DEL CASTILLO - ATARDECER
683,LIRIA,Ah... We can?,684,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 34,INT. PRISIÓN DEL CASTILLO - ATARDECER
684,LIRIA,"Mmm... I trust you, I trust you!",685,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 35,INT. PRISIÓN DEL CASTILLO - ATARDECER
685,LIRIA,Better step aside a bit...,686,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 36,INT. PRISIÓN DEL CASTILLO - ATARDECER
686,LIRIA,"All yours, NAME!",687,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 37,INT. PRISIÓN DEL CASTILLO - ATARDECER
687,LIRIA,Whoa!,688,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 38,INT. PRISIÓN DEL CASTILLO - ATARDECER
688,LIRIA,That's amazing!,689,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 39,INT. PRISIÓN DEL CASTILLO - ATARDECER
689,LIRIA,These things never stop surprising me...,690,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 40,INT. PRISIÓN DEL CASTILLO - ATARDECER
690,LIRIA,Those are skills that are beyond my repertoire.,691,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 41,INT. PRISIÓN DEL CASTILLO - ATARDECER
691,LIRIA,"Anyway, let's save the compliments for another time...",692,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 42,INT. PRISIÓN DEL CASTILLO - ATARDECER
692,LIRIA,Let's see if we can find something interesting.,700,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 43,INT. PRISIÓN DEL CASTILLO - ATARDECER
693,JUGADOR,Let's come back another time.,694,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 44,INT. PRISIÓN DEL CASTILLO - ATARDECER
694,LIRIA,Yeah... I think that will be for the best too.,695,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 45,INT. PRISIÓN DEL CASTILLO - ATARDECER
695,LIRIA,There has to be an easy way to get through...,696,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 46,INT. PRISIÓN DEL CASTILLO - ATARDECER
696,LIRIA,Did you see that huge lock?,697,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 47,INT. PRISIÓN DEL CASTILLO - ATARDECER
697,LIRIA,Maybe the key is still somewhere in the castle.,698,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 48,INT. PRISIÓN DEL CASTILLO - ATARDECER
698,LIRIA,Let's take a look around and come back as soon as we can...,699,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 49,INT. PRISIÓN DEL CASTILLO - ATARDECER
699,LIRIA,I've got a feeling the prison is hiding something important.,,END,INT. PRISIÓN DEL CASTILLO - ATARDECER 50,INT. PRISIÓN DEL CASTILLO - ATARDECER
700,LIRIA,"Alright, we're in!",701,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 51,INT. PRISIÓN DEL CASTILLO - ATARDECER
701,LIRIA,Although... I don't think I'm as happy as I thought I'd be.,702,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 52,INT. PRISIÓN DEL CASTILLO - ATARDECER
702,LIRIA,It's a... pretty decayed atmosphere.,703,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 53,INT. PRISIÓN DEL CASTILLO - ATARDECER
703,LIRIA,"Besides... it must be kind of weird to sleep just a few meters away from your city's criminals, don't you think?",704,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 54,INT. PRISIÓN DEL CASTILLO - ATARDECER
704,LIRIA,And even more so if you're the king...,705,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 55,INT. PRISIÓN DEL CASTILLO - ATARDECER
705,LIRIA,"Anyway, I guess you get used to anything.",706,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 56,INT. PRISIÓN DEL CASTILLO - ATARDECER
706,LIRIA,"Hey, NAME! Look at that.",707,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 57,INT. PRISIÓN DEL CASTILLO - ATARDECER
707,LIRIA,It's a bunch of keys.,708,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 58,INT. PRISIÓN DEL CASTILLO - ATARDECER
708,LIRIA,It's a bit dirty... Though some of the keys are in perfect condition.,709,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 59,INT. PRISIÓN DEL CASTILLO - ATARDECER
709,LIRIA,What was it doing lying there?,710,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 60,INT. PRISIÓN DEL CASTILLO - ATARDECER
710,LIRIA,It's as if someone had freed these prisoners...,711,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 61,INT. PRISIÓN DEL CASTILLO - ATARDECER
711,LIRIA,"...And then tossed the keys into the air, without paying them much attention.",712,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 62,INT. PRISIÓN DEL CASTILLO - ATARDECER
712,LIRIA,Uhm...,713,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 63,INT. PRISIÓN DEL CASTILLO - ATARDECER
713,LIRIA,Given what we've seen... I'm sure they'll be safer with us.,714,CONVERSATION,INT. PRISIÓN DEL CASTILLO - ATARDECER 64,INT. PRISIÓN DEL CASTILLO - ATARDECER
714,LIRIA,I promise I'll treat them with a bit more care.,,END,INT. PRISIÓN DEL CASTILLO - ATARDECER 65,INT. PRISIÓN DEL CASTILLO - ATARDECER
715,LIRIA,"Wait a moment, NOMBRE…",716,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 1,INT. PASADIZO DEL CASTILLO - ATARDECER
716,LIRIA,Look at the patterns on these walls…,717,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 2,INT. PASADIZO DEL CASTILLO - ATARDECER
717,LIRIA,We're in… the Castle's catacombs?,718,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 3,INT. PASADIZO DEL CASTILLO - ATARDECER
718,LIRIA,Wow… So the Church and the Castle have always been connected…,719,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 4,INT. PASADIZO DEL CASTILLO - ATARDECER
719,LIRIA,I would never have imagined it.,720,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 5,INT. PASADIZO DEL CASTILLO - ATARDECER
720,LIRIA,Why do you think this passage exists?,721,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 6,INT. PASADIZO DEL CASTILLO - ATARDECER
721,JUGADOR,So the royal family could access the Church without mixing with the people.,722,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 7,INT. PASADIZO DEL CASTILLO - ATARDECER
722,LIRIA,"Oh, that's a great theory, NOMBRE.",723,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 8,INT. PASADIZO DEL CASTILLO - ATARDECER
723,LIRIA,If the rest of the city's inhabitants share the POSADERO's opinion…,724,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 9,INT. PASADIZO DEL CASTILLO - ATARDECER
724,LIRIA,"I really doubt the royal family can afford to walk around their own city without drawing stares, judgments, and indiscretions.",725,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 10,INT. PASADIZO DEL CASTILLO - ATARDECER
725,LIRIA,The tunnel could solve that problem partially…,726,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 11,INT. PASADIZO DEL CASTILLO - ATARDECER
726,LIRIA,"Although, once they reached the church, they'd be seen and judged by the people again, wouldn't they?",727,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 12,INT. PASADIZO DEL CASTILLO - ATARDECER
727,LIRIA,Mmm…,728,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 13,INT. PASADIZO DEL CASTILLO - ATARDECER
728,JUGADOR,So the king's troops could easily watch and control the clergy.,729,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 14,INT. PASADIZO DEL CASTILLO - ATARDECER
729,LIRIA,"That's a very sharp theory, yes…",730,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 15,INT. PASADIZO DEL CASTILLO - ATARDECER
730,LIRIA,And it would make a lot of sense with what the POSADERO told us.,731,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 16,INT. PASADIZO DEL CASTILLO - ATARDECER
731,LIRIA,"As he told us, the royal family's greed and thirst for power know no limits.",732,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 17,INT. PASADIZO DEL CASTILLO - ATARDECER
732,LIRIA,"But, in that case, why would they need this tunnel?",733,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 18,INT. PASADIZO DEL CASTILLO - ATARDECER
733,LIRIA,"They're the royal family, after all. They can do practically whatever they want with their clergy and their people.",734,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 19,INT. PASADIZO DEL CASTILLO - ATARDECER
734,LIRIA,Why not embrace that tyranny and opt for more direct control?,735,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 20,INT. PASADIZO DEL CASTILLO - ATARDECER
735,JUGADOR,To be able to escape quickly in case of a siege.,736,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 21,INT. PASADIZO DEL CASTILLO - ATARDECER
736,LIRIA,"Mmm… That would make a lot of sense, yes…",737,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 22,INT. PASADIZO DEL CASTILLO - ATARDECER
737,LIRIA,Although it doesn't look like this route has been used recently.,738,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 23,INT. PASADIZO DEL CASTILLO - ATARDECER
738,LIRIA,"In that case, why didn't they use their escape route while they could?",739,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 24,INT. PASADIZO DEL CASTILLO - ATARDECER
739,LIRIA,This whole affair just keeps getting stranger…,740,CONVERSATION,INT. PASADIZO DEL CASTILLO - ATARDECER 25,INT. PASADIZO DEL CASTILLO - ATARDECER
740,LIRIA,"Come on, NOMBRE. We've got a Castle to break into.",,END,INT. PASADIZO DEL CASTILLO - ATARDECER 26,INT. PASADIZO DEL CASTILLO - ATARDECER
741,LIRIA,Uhm...,742,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 1,INT. TORRE DEL CASTILLO - ATARDECER
742,LIRIA,This door...,743,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 2,INT. TORRE DEL CASTILLO - ATARDECER
743,LIRIA,It seems... different.,744,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 3,INT. TORRE DEL CASTILLO - ATARDECER
744,LIRIA,"And for some reason, it gives off some kind of magical barrier.",745,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 4,INT. TORRE DEL CASTILLO - ATARDECER
745,LIRIA,Why would they protect it like this?,746,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 5,INT. TORRE DEL CASTILLO - ATARDECER
746,LIRIA,"Be that as it may, I really doubt we can knock it down by brute force...",747,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 6,INT. TORRE DEL CASTILLO - ATARDECER
747,LIRIA,"But, of course, it's also locked up tight.",748,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 7,INT. TORRE DEL CASTILLO - ATARDECER
748,LIRIA,Can you think of anything?,749,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 8,INT. TORRE DEL CASTILLO - ATARDECER
749,JUGADOR,Let's use one of the keys we have.,750,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 9,INT. TORRE DEL CASTILLO - ATARDECER
750,LIRIA,Alright... Let's see if one of the keyring's keys fits.,751,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 10,INT. TORRE DEL CASTILLO - ATARDECER
751,LIRIA,"Hey, this one has a different outline. What if we try it?",752,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 11,INT. TORRE DEL CASTILLO - ATARDECER
752,LIRIA,Yes! It worked!,753,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 12,INT. TORRE DEL CASTILLO - ATARDECER
753,LIRIA,But... what's that sound?,754,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 13,INT. TORRE DEL CASTILLO - ATARDECER
754,LIRIA,Is there someone here?,755,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 14,INT. TORRE DEL CASTILLO - ATARDECER
755,LIRIA,"Or, worse... ""something""?",756,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 15,INT. TORRE DEL CASTILLO - ATARDECER
756,LIRIA,"Ugh, it makes my hair stand on end just thinking about it...",757,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 16,INT. TORRE DEL CASTILLO - ATARDECER
757,LIRIA,Though I think there's only one way to find out.,758,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 17,INT. TORRE DEL CASTILLO - ATARDECER
758,LIRIA,"Don't stray too far, please.",786,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 18,INT. TORRE DEL CASTILLO - ATARDECER
759,JUGADOR,Let's open it with a key.,760,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 19,INT. TORRE DEL CASTILLO - ATARDECER
760,LIRIA,Alright... Let's see what we've got...,761,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 20,INT. TORRE DEL CASTILLO - ATARDECER
761,LIRIA,Mmm... nothing...,762,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 21,INT. TORRE DEL CASTILLO - ATARDECER
762,LIRIA,Nothing we have can open this door.,763,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 22,INT. TORRE DEL CASTILLO - ATARDECER
763,LIRIA,"But if they've used a barrier to protect it, it's because something truly valuable must be waiting inside...",764,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 23,INT. TORRE DEL CASTILLO - ATARDECER
764,LIRIA,Ugh... I'm starting to get desperate.,765,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 24,INT. TORRE DEL CASTILLO - ATARDECER
765,LIRIA,Let's stay calm. At least for now.,766,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 25,INT. TORRE DEL CASTILLO - ATARDECER
766,LIRIA,We still have rooms left to explore.,767,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 26,INT. TORRE DEL CASTILLO - ATARDECER
767,LIRIA,Let's finish exploring the parts of the castle we still haven't seen before we consider other options.,,END,INT. TORRE DEL CASTILLO - ATARDECER 27,INT. TORRE DEL CASTILLO - ATARDECER
768,JUGADOR,Step aside... I'm going to ram it.,769,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 28,INT. TORRE DEL CASTILLO - ATARDECER
769,LIRIA,Uh...,770,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 29,INT. TORRE DEL CASTILLO - ATARDECER
770,LIRIA,Are you even listening to me?!,771,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 30,INT. TORRE DEL CASTILLO - ATARDECER
771,LIRIA,It has a magic barrier!,772,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 31,INT. TORRE DEL CASTILLO - ATARDECER
772,LIRIA,How do you expect to bring down a gate like that in two hits?,773,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 32,INT. TORRE DEL CASTILLO - ATARDECER
773,LIRIA,Ugh... I don't even know why I bother.,774,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 33,INT. TORRE DEL CASTILLO - ATARDECER
774,LIRIA,"Go on, try it.",775,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 34,INT. TORRE DEL CASTILLO - ATARDECER
775,LIRIA,Let me know when you get tired.,,END,INT. TORRE DEL CASTILLO - ATARDECER 35,INT. TORRE DEL CASTILLO - ATARDECER
776,JUGADOR,We can disable the barrier.,777,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 36,INT. TORRE DEL CASTILLO - ATARDECER
777,LIRIA,"In fact... no, I don't think we can.",778,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 37,INT. TORRE DEL CASTILLO - ATARDECER
778,LIRIA,...,,END,INT. TORRE DEL CASTILLO - ATARDECER 38,INT. TORRE DEL CASTILLO - ATARDECER
779,JUGADOR,Let's explore the rest of the castle first.,780,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 39,INT. TORRE DEL CASTILLO - ATARDECER
780,LIRIA,You're right.,781,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 40,INT. TORRE DEL CASTILLO - ATARDECER
781,LIRIA,"Maybe we're rushing things, judging by how imposing this door is.",782,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 41,INT. TORRE DEL CASTILLO - ATARDECER
782,LIRIA,Maybe the key is still somewhere in the castle.,783,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 42,INT. TORRE DEL CASTILLO - ATARDECER
783,LIRIA,Let's take a look and come back as soon as we can...,784,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 43,INT. TORRE DEL CASTILLO - ATARDECER
784,LIRIA,I've got a feeling the prison is hiding something important.,,END,INT. TORRE DEL CASTILLO - ATARDECER 44,INT. TORRE DEL CASTILLO - ATARDECER
785,LIRIA,Ah... We're getting closer and closer.,786,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 45,INT. TORRE DEL CASTILLO - ATARDECER
786,LIRIA,"You hear them too, right?",787,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 46,INT. TORRE DEL CASTILLO - ATARDECER
787,LIRIA,They're... human voices.,788,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 47,INT. TORRE DEL CASTILLO - ATARDECER
788,LIRIA,"...Or screams, rather.",789,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 48,INT. TORRE DEL CASTILLO - ATARDECER
789,LIRIA,Ugh... what in the world is going on here?,790,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 49,INT. TORRE DEL CASTILLO - ATARDECER
790,LIRIA,But... what?!,791,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 50,INT. TORRE DEL CASTILLO - ATARDECER
791,VOZ MISTERIOSA,"Come on, come on!",792,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 51,INT. TORRE DEL CASTILLO - ATARDECER
792,VOZ MISTERIOSA,We're close now... Don't get distracted!,793,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 52,INT. TORRE DEL CASTILLO - ATARDECER
793,LIRIA,NAME... he is... he is...,794,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 53,INT. TORRE DEL CASTILLO - ATARDECER
794,LIRIA,"It's His Majesty, Holdric!",795,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 54,INT. TORRE DEL CASTILLO - ATARDECER
795,VOZ MISTERIOSA,Uh... one moment! Stop the presses...,796,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 55,INT. TORRE DEL CASTILLO - ATARDECER
796,VOZ MISTERIOSA,Am I hearing... my name?,797,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 56,INT. TORRE DEL CASTILLO - ATARDECER
797,REY HOLDRIC,Huh...?,798,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 57,INT. TORRE DEL CASTILLO - ATARDECER
798,REY HOLDRIC,Oh! It can't be!,799,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 58,INT. TORRE DEL CASTILLO - ATARDECER
799,REY HOLDRIC,Praised be the Divinity!,800,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 59,INT. TORRE DEL CASTILLO - ATARDECER
800,REY HOLDRIC,"In such dire times, it still has mercy on me...",801,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 60,INT. TORRE DEL CASTILLO - ATARDECER
801,REY HOLDRIC,Praised be!,802,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 61,INT. TORRE DEL CASTILLO - ATARDECER
802,REY HOLDRIC,"I can't believe that, in this very moment of need, it has gifted me not one... but two!",803,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 62,INT. TORRE DEL CASTILLO - ATARDECER
803,REY HOLDRIC,Two new pieces with which to finish my work!,804,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 63,INT. TORRE DEL CASTILLO - ATARDECER
804,LIRIA,Your Majesty...!,805,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 64,INT. TORRE DEL CASTILLO - ATARDECER
805,LIRIA,What are you saying?!,806,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 65,INT. TORRE DEL CASTILLO - ATARDECER
806,LIRIA,And what are you doing here with all these people?,807,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 66,INT. TORRE DEL CASTILLO - ATARDECER
807,LIRIA,Could it be they're...?,808,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 67,INT. TORRE DEL CASTILLO - ATARDECER
808,VOZ ENTRISTECIDA,Please... help us...,809,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 68,INT. TORRE DEL CASTILLO - ATARDECER
809,REY HOLDRIC,SILENCE!,810,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 69,INT. TORRE DEL CASTILLO - ATARDECER
810,REY HOLDRIC,Don't distract the people!,811,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 70,INT. TORRE DEL CASTILLO - ATARDECER
